Profile_ID,Sex,Relationship_Status,Dorm,Major,Year
0a0f902dc7c6,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
132aa73e02b2,6fb336b554b6,ac0b88e46e20,9c41588b7021,06961fc22494,222a76d38f58
e3a14c0757e2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,158ff76e876f,222a76d38f58
38c13d1ef64f,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
5325582497f6,e807eb960650,,01108de9b4eb,77caf86c9324,222a76d38f58
b44b67bfcbd8,e807eb960650,9cea719429e9,15f366ad6d42,daefda81cd2b,c1a648750a4b
764acbe22533,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
3c4c9b30c08c,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
08c8ca492c96,e807eb960650,9cea719429e9,a8e6e404d1b3,db41bb402071,222a76d38f58
8f72f6bc69e5,e807eb960650,188f9a32c360,4bb4df9e464e,141d4cdd5aaf,8724226d4754
e5160cec7608,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
0289cf827470,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
357b475d6e64,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
0fd390170ae9,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
c35cb09ad753,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
88f358a6080a,e807eb960650,,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
5446c664fe14,6fb336b554b6,,15f366ad6d42,38541cd79969,222a76d38f58
df45b11bd8d5,6fb336b554b6,9cea719429e9,8a880130d708,06961fc22494,e725dc5618e5
93ec94496e8e,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
b0b3a30d69e7,6fb336b554b6,9cea719429e9,a8e6e404d1b3,c3a7f2b226c8,c1a648750a4b
995122436f7b,e807eb960650,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
20f5c0dc2f23,6fb336b554b6,,4bb4df9e464e,141d4cdd5aaf,8724226d4754
398e98f02bd1,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
249193a89dc6,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
60c9400712b3,6fb336b554b6,ac0b88e46e20,9c41588b7021,db41bb402071,c1a648750a4b
233a7ee80e3b,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
7c944284ddb1,e807eb960650,,8a880130d708,158ff76e876f,222a76d38f58
ea0ab6875037,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,932e410f78e6,8724226d4754
bc91db5c349c,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
a2c31422625c,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
4110feaa2166,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
e6c3cbf4d69a,6fb336b554b6,,4bb4df9e464e,e76976c6f2fe,8724226d4754
41d0f5691fa4,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,8724226d4754
a5d1dfaf0bba,6fb336b554b6,,a8e6e404d1b3,b843c69fbb19,8724226d4754
d37b23aa26a9,e807eb960650,ac0b88e46e20,4bb4df9e464e,db85f196a0a8,c1a648750a4b
ed4c1ddc5aae,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
3d35793aeee3,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
58a9e2f8cdc3,e807eb960650,9cea719429e9,84d03921293c,b843c69fbb19,c1a648750a4b
3827557c477a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
2c4cac92459a,e807eb960650,188f9a32c360,4bb4df9e464e,141d4cdd5aaf,8724226d4754
097ad833f718,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
924f73dea209,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,8724226d4754
8ac68679c8c7,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
0e90502cef04,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
c072286f85f3,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
210bfdf30313,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,e725dc5618e5
f78244826bcd,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
3d7f812b7899,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
d93100708b01,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
175706d89285,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
24d0660aca2f,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
c39c48a587e4,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
1489f5578712,e807eb960650,,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
6bd48b38537a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
51f45ed19f95,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,8724226d4754
c4ea1035a0b6,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
1c9a5e4f9641,6fb336b554b6,ac0b88e46e20,8bbd6598d4a5,7f2389a8ce1d,c1a648750a4b
45ee2528da2b,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
ee78168c6a5b,6fb336b554b6,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,8724226d4754
65abc03ca0d4,6fb336b554b6,ac0b88e46e20,7d3b0d43511b,e76976c6f2fe,222a76d38f58
823c1b7a7c53,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
aefc06ff8506,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
5beedf1a1158,6fb336b554b6,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
426858038e6a,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
46541abeea3a,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ae71ea5f3e42,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
61e70da6473a,e807eb960650,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
ad512a22aa14,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
c28869d3de44,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
ece00599811b,e807eb960650,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
0308f810023c,6fb336b554b6,188f9a32c360,15f366ad6d42,827e5c7758c2,c1a648750a4b
e0790016c9a5,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
7cd7e14bc366,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ca5041eb1ee3,6fb336b554b6,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
f31ddc7e876b,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
95939880dd3a,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
a0cf4907e17e,e807eb960650,9cea719429e9,ab3d0991df8b,f37ccf6ec942,c1a648750a4b
06803223b7bf,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
46ebdafa5b9e,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
9a689f5adfd5,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
638f09ddc7b0,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
0dfc3565d66c,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,b843c69fbb19,8724226d4754
8636ab0822ac,e807eb960650,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
132723a8fe5c,e807eb960650,9cea719429e9,2a59be064efd,6948e1625f71,8724226d4754
318d84a2d7db,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
71a22d42606b,6fb336b554b6,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,8724226d4754
30b40ace5eb8,6fb336b554b6,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,c1a648750a4b
ced4ab8d6a40,6fb336b554b6,9cea719429e9,15f366ad6d42,f99bb3b6a185,222a76d38f58
2e70f4ef6fed,e807eb960650,9cea719429e9,4bb4df9e464e,141d4cdd5aaf,8724226d4754
d6abf6067114,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,8724226d4754
a7fc3eed5b4d,6fb336b554b6,9cea719429e9,0893eb69bfe9,db85f196a0a8,222a76d38f58
4474624368cc,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
7414f31eb8c3,e807eb960650,ac0b88e46e20,a8e6e404d1b3,17a180f64370,222a76d38f58
7123d5cb3dbf,6fb336b554b6,,01108de9b4eb,db41bb402071,c1a648750a4b
edfcb80cf66c,6fb336b554b6,9cea719429e9,8bbd6598d4a5,141d4cdd5aaf,222a76d38f58
15a03987b539,6fb336b554b6,9cea719429e9,4bb4df9e464e,827e5c7758c2,c1a648750a4b
f2018cbc4ee7,6fb336b554b6,ac0b88e46e20,0893eb69bfe9,3c285c164f0c,c1a648750a4b
952a7da32540,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
8888684b17ed,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
fc0e87a63800,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
a4d618322c55,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
757524cc1aea,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
d9b0d59dd08b,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
7a3fab8e4bf0,e807eb960650,ac0b88e46e20,8a880130d708,06961fc22494,c1a648750a4b
c5139fbc497d,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
e2383441773b,e807eb960650,ac0b88e46e20,ab3d0991df8b,daefda81cd2b,222a76d38f58
ea5b14aff3d5,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
4cd2597ae8ba,e807eb960650,ac0b88e46e20,8bbd6598d4a5,b812ef5b95a0,222a76d38f58
9c6e99cc6cca,e807eb960650,9cea719429e9,2a59be064efd,7f2389a8ce1d,c1a648750a4b
9ef5c4d567ed,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
17e789288427,6fb336b554b6,ac0b88e46e20,84d03921293c,141d4cdd5aaf,c1a648750a4b
c0fb448c883c,6fb336b554b6,188f9a32c360,15f366ad6d42,3c285c164f0c,222a76d38f58
592cc7ef2470,e807eb960650,,1459151641aa,13e64ef2d547,222a76d38f58
9320924ce075,e807eb960650,188f9a32c360,c2c85a9d13d6,ed412b40a680,e725dc5618e5
2d4d64e614fc,e807eb960650,9cea719429e9,01108de9b4eb,daefda81cd2b,8724226d4754
1dfc3a996e73,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
be49db6d70d6,6fb336b554b6,9cea719429e9,a8e6e404d1b3,7f2389a8ce1d,222a76d38f58
5ce8c95c4bf7,6fb336b554b6,9cea719429e9,4bb4df9e464e,71f8337c5cb9,c1a648750a4b
49e7c45b743c,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
4223b6c4baf9,e807eb960650,ac0b88e46e20,15f366ad6d42,17a180f64370,e725dc5618e5
742e191c1663,e807eb960650,188f9a32c360,c2c85a9d13d6,db41bb402071,c1a648750a4b
1f113475ee20,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
df56853a01ab,e807eb960650,9cea719429e9,9c41588b7021,7f2389a8ce1d,c1a648750a4b
28a5dc2e3209,6fb336b554b6,9cea719429e9,7137733c4c87,f37ccf6ec942,e725dc5618e5
8591ab34b9a7,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
2013270c0064,e807eb960650,9cea719429e9,7137733c4c87,db85f196a0a8,c1a648750a4b
0b956882d120,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
598ad00248c8,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,e76976c6f2fe,8724226d4754
b0a5141e02fc,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,8724226d4754
e48cc52b6de5,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,8724226d4754
4ede839d2b11,e807eb960650,9cea719429e9,84d03921293c,06961fc22494,8724226d4754
340361a14738,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
70fc368ea7de,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
4d9bd20b6202,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
c96fe807a18f,e807eb960650,ac0b88e46e20,4bb4df9e464e,06961fc22494,222a76d38f58
efce1b7d7c0d,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
d44cde5245ee,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
766eb90f462d,e807eb960650,ac0b88e46e20,a8e6e404d1b3,4e29a23918c4,222a76d38f58
2c71e8fdfc3b,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
dd083aa3f4d2,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
881222b134dd,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
53a1607ca6d9,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
abefe68aebcf,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
efdfc42d02b3,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
6788228a1080,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
b818375e206a,6fb336b554b6,ac0b88e46e20,4bb4df9e464e,06961fc22494,c1a648750a4b
463af5f196f9,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
d15433bd32c2,6fb336b554b6,ac0b88e46e20,7137733c4c87,141d4cdd5aaf,c1a648750a4b
94070e09a26d,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
0f98412ac9c0,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
3118b78f3b89,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
85201401453e,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
9295e34ba977,e807eb960650,ac0b88e46e20,a8e6e404d1b3,e76976c6f2fe,c1a648750a4b
d9000868671e,e807eb960650,,a8e6e404d1b3,06961fc22494,e725dc5618e5
0a49e00b1d23,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
68bcbe1299f5,6fb336b554b6,9cea719429e9,1459151641aa,827e5c7758c2,e725dc5618e5
346dbedd9b07,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,8724226d4754
64cc95526706,e807eb960650,ac0b88e46e20,15f366ad6d42,6948e1625f71,222a76d38f58
bf97b533590e,e807eb960650,,a8e6e404d1b3,06961fc22494,e725dc5618e5
601769992a25,6fb336b554b6,188f9a32c360,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
cb2de46f2b6b,6fb336b554b6,9cea719429e9,a8e6e404d1b3,b843c69fbb19,222a76d38f58
53dfecb65344,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
c835a93a43a5,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
2c03d4ca804d,e807eb960650,9cea719429e9,9c41588b7021,158ff76e876f,8724226d4754
4f79c6e82a2d,e807eb960650,,01108de9b4eb,71f8337c5cb9,8724226d4754
aa82ace30e18,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,8724226d4754
e23a6b495a1f,6fb336b554b6,188f9a32c360,7d3b0d43511b,141d4cdd5aaf,222a76d38f58
1b3f27ce0b05,6fb336b554b6,,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
39ed8b1c74dc,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
4809b402aadc,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
b734cffab258,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,e725dc5618e5
1fbbbdc24898,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
20a0e1985a8a,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
0823da238cfd,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
2dc93ee549da,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,222a76d38f58
d978a21ef4d0,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
883e9ce55338,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
9419237c7149,e807eb960650,ac0b88e46e20,a8e6e404d1b3,e76976c6f2fe,8724226d4754
e0036d2a498b,e807eb960650,9cea719429e9,8a880130d708,141d4cdd5aaf,222a76d38f58
aa1e4a60cb2b,e807eb960650,188f9a32c360,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
8eb1853ce4be,e807eb960650,188f9a32c360,15f366ad6d42,827e5c7758c2,c1a648750a4b
055f82fb0287,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
9d00dadf1108,6fb336b554b6,9cea719429e9,a8e6e404d1b3,71f8337c5cb9,c1a648750a4b
0e957489f6b5,6fb336b554b6,,8bbd6598d4a5,7f2389a8ce1d,c1a648750a4b
838b1ae67aab,e807eb960650,9cea719429e9,7d3b0d43511b,06961fc22494,222a76d38f58
ea8f068fb65c,6fb336b554b6,188f9a32c360,a8e6e404d1b3,06961fc22494,222a76d38f58
f5a69b8542b2,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
dc71e1bcc5ca,6fb336b554b6,,8bbd6598d4a5,13e64ef2d547,222a76d38f58
b8d58c0e5659,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,222a76d38f58
be6adfc43f07,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,e725dc5618e5
2869b791c8e0,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
71e14ed91d2e,6fb336b554b6,ac0b88e46e20,2a59be064efd,985e99df6f0c,222a76d38f58
971b37a71d12,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
f42beda4d51c,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
7cac873b4d88,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
8c558566c3ac,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
caff5530eb99,6fb336b554b6,9cea719429e9,8a880130d708,db85f196a0a8,8724226d4754
90ac474bff3b,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
af59625a6be0,6fb336b554b6,ac0b88e46e20,ab3d0991df8b,e76976c6f2fe,c1a648750a4b
8ed4aa9c8665,6fb336b554b6,9cea719429e9,9c41588b7021,985e99df6f0c,c1a648750a4b
770f53bf366f,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,b812ef5b95a0,222a76d38f58
0f180722d515,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
9f7c6a69afdc,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,8724226d4754
1dbd22a668ae,e807eb960650,ac0b88e46e20,84d03921293c,827e5c7758c2,c1a648750a4b
81aac73910e4,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
b81169d604c8,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,e76976c6f2fe,c1a648750a4b
8683b0e9a66f,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
1cf0f38abc56,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
05b1aec6b725,e807eb960650,188f9a32c360,ab3d0991df8b,827e5c7758c2,c1a648750a4b
47756f321444,6fb336b554b6,188f9a32c360,a8e6e404d1b3,06961fc22494,222a76d38f58
b0ff35a95330,e807eb960650,9cea719429e9,a8e6e404d1b3,38541cd79969,8724226d4754
e52b0b5ad4fb,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
26409325f85a,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
4ebf0e2335a8,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
2fdad55cee79,6fb336b554b6,188f9a32c360,a8e6e404d1b3,06961fc22494,c1a648750a4b
1a0d1c44e701,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
60e91a1bce3e,6fb336b554b6,188f9a32c360,a8e6e404d1b3,827e5c7758c2,8724226d4754
4038e2883e63,6fb336b554b6,9cea719429e9,8a880130d708,06961fc22494,e725dc5618e5
ad8930e27edc,e807eb960650,ac0b88e46e20,a8e6e404d1b3,e76976c6f2fe,e725dc5618e5
9107bb49e9c3,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
6ac6ae913900,6fb336b554b6,ac0b88e46e20,9c41588b7021,e76976c6f2fe,8724226d4754
17d4b538ecc6,e807eb960650,ac0b88e46e20,2a59be064efd,e76976c6f2fe,c1a648750a4b
fa7197b5f04c,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
edbbe8e7c3e8,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
5df87065b1c9,6fb336b554b6,ac0b88e46e20,c2c85a9d13d6,71f8337c5cb9,e725dc5618e5
0d35679912f5,e807eb960650,9cea719429e9,c2c85a9d13d6,06961fc22494,c1a648750a4b
b19c34699c42,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,e725dc5618e5
b68f52cc2f1c,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
1b78234fa302,e807eb960650,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,8724226d4754
5287a7226d01,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
38daf4b6fd53,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,8724226d4754
9b9f6a04cac2,e807eb960650,ac0b88e46e20,4bb4df9e464e,141d4cdd5aaf,222a76d38f58
bdabff1cdf5f,e807eb960650,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
3e65dafb3a1b,e807eb960650,ac0b88e46e20,8a880130d708,827e5c7758c2,222a76d38f58
7e8a35a0f440,6fb336b554b6,9cea719429e9,a8e6e404d1b3,827e5c7758c2,222a76d38f58
7ee2c4df054f,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,222a76d38f58
1a7b1e469540,6fb336b554b6,ac0b88e46e20,9c41588b7021,827e5c7758c2,222a76d38f58
f3db20625994,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
ffb73d056947,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
6a9b6f76c6ee,e807eb960650,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
cabd60d20dd9,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
47cbfc41d01f,e807eb960650,9cea719429e9,7d3b0d43511b,c3a7f2b226c8,222a76d38f58
1a311f7ba7f5,e807eb960650,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
42ab5580c2e7,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,e725dc5618e5
949a45eb04a0,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
ffec4cd31a04,6fb336b554b6,,a8e6e404d1b3,141d4cdd5aaf,8724226d4754
c544dd47bf6f,6fb336b554b6,188f9a32c360,a8e6e404d1b3,06961fc22494,222a76d38f58
957b444deb38,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,222a76d38f58
5e30bd4d930c,6fb336b554b6,,a8e6e404d1b3,e76976c6f2fe,e725dc5618e5
58a9166a66ce,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,06961fc22494,e725dc5618e5
adfff5be2bd8,e807eb960650,ac0b88e46e20,2a59be064efd,932e410f78e6,222a76d38f58
378a831daf7d,6fb336b554b6,9cea719429e9,0893eb69bfe9,71f8337c5cb9,8724226d4754
38b858972b3b,e807eb960650,ac0b88e46e20,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
12487b40e37d,6fb336b554b6,9cea719429e9,a8e6e404d1b3,06961fc22494,8724226d4754
4796f6716ad5,6fb336b554b6,ac0b88e46e20,1459151641aa,827e5c7758c2,c1a648750a4b
32b01cedeb0d,6fb336b554b6,9cea719429e9,a8e6e404d1b3,141d4cdd5aaf,c1a648750a4b
80a0262faf1e,e807eb960650,9cea719429e9,a8e6e404d1b3,06961fc22494,c1a648750a4b
d5e25f91dc5e,6fb336b554b6,ac0b88e46e20,a8e6e404d1b3,827e5c7758c2,c1a648750a4b
cad8a2c64f53,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,8724226d4754
59d5e7785bba,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,c1a648750a4b
d1dd8f6024c8,e807eb960650,ac0b88e46e20,a8e6e404d1b3,06961fc22494,222a76d38f58
